reference_id	ref_gene_id	ref_gene_name	SRR2753092	SRR2753098	SRR2753106	SRR2753116
ENST00000465940.1	ENSG00000243175.1	RPSAP36	0.225259	0.425395	0	0.043947
ENST00000507334.1	ENSG00000109458.8	GAB1	0.0395	0.212054	0.141685	0.28962
ENST00000510615.1	ENSG00000109458.8	GAB1	0.08733	0.133909	0.887652	0.406654
ENST00000515531.1	ENSG00000153147.6	SMARCA5	0.705588	0.540658	0.467944	0.185516
ENST00000508573.1	ENSG00000153147.6	SMARCA5	0.301314	0.404615	0.035908	0.436998
ENST00000510805.1	ENSG00000236296.8	GUSBP5	5.272838	4.229014	4.029283	3.401251
ENST00000418136.3	ENSG00000236296.8	GUSBP5	0.011594	0.014108	0.038193	0.093659
ENST00000514475.1	ENSG00000251600.8	RP11-673E1.1	1.150001	0	0	0
ENST00000502554.2	ENSG00000249741.2	RP11-673E1.3	3.938514	0.193819	0.656692	5.562046
ENST00000511127.1	ENSG00000249193.1	HSPD1P5	3.175652	0.737257	1.244962	5.239366
ENST00000410662.1	ENSG00000222594.1	RN7SKP235	0.011787	5.819482	0.447808	2.599597
ENST00000515678.5	ENSG00000164163.11	ABCE1	35.80058	0.095329	0.24695	30.995427
ENST00000509593.1	ENSG00000164163.11	ABCE1	3.006758	3.151506	0.304047	2.001956
ENST00000510321.1	ENSG00000164163.11	ABCE1	1.903674	0.925114	1.338043	2.230186
ENST00000459374.1	ENSG00000238713.1	Y_RNA	0.801715	3.852564	2.723681	3.508304
ENST00000473673.1	ENSG00000241281.1	RP11-364M6.1	2.111028	0.812766	0.304405	1.272604
ENST00000514351.1	ENSG00000249004.1	PRMT5P1	0.101597	0	0	0
ENST00000511083.1	ENSG00000251254.1	GTF2F2P1	0.11504	0.411845	0.414387	0
ENST00000506826.1	ENSG00000164168.8	TMEM184C	1.314215	1.392364	0.635996	0.67336
ENST00000511687.1	ENSG00000164169.13	PRMT9	0.111862	1.045432	0.185812	1.313195
ENST00000505898.1	ENSG00000251482.1	AKIRIN2P1	0.148089	0	0	0
ENST00000605407.1	ENSG00000270883.1	RP11-461L13.5	1.00784	0.460727	0.513206	1.054635
ENST00000604157.1	ENSG00000268471.6	MIR4453HG	2.684733	1.278655	2.455348	2.66629
ENST00000584019.1	ENSG00000283792.1	MIR4453	0.000252	0	0	0
ENST00000604316.1	ENSG00000109670.16	FBXW7	1.512893	0.38214	0.331216	0.760536
ENST00000605042.1	ENSG00000109670.16	FBXW7	0.078297	2.072594	0.411742	7.58576
ENST00000496058.1	ENSG00000240669.1	RP11-555K12.2	0.104951	0.10162	0	0
ENST00000511141.1	ENSG00000250980.1	NSA2P6	1.028946	4.909803	3.001108	6.800826
ENST00000414628.1	ENSG00000231841.1	FAM192BP	8.610997	16.65456	21.925683	16.121727
ENST00000651943.2	ENSG00000198589.14	LRBA	31.196728	58.074226	64.465079	0
ENST00000515096.5	ENSG00000198589.14	LRBA	1.15114	3.228474	2.189652	3.15015
ENST00000509835.5	ENSG00000198589.14	LRBA	0.279377	5.005584	4.607031	1.328458
ENST00000651695.1	ENSG00000198589.14	LRBA	1.446407	0.252683	0	0.663205
ENST00000510157.1	ENSG00000198589.14	LRBA	0.619638	1.143183	0.296277	1.618612
ENST00000507224.5	ENSG00000198589.14	LRBA	0.261788	4.913718	9.746062	0
ENST00000317605.6	ENSG00000181541.6	MAB21L2	0.397244	1.831259	1.784529	2.180614
ENST00000514435.1	ENSG00000198589.14	LRBA	0.382563	0.641653	0.888547	0
ENST00000364394.1	ENSG00000201264.1	SNORD73B	6.475979	1.753451	0.71461	1.141506
ENST00000386062.1	ENSG00000208797.1	SNORD73A	5.276343	7.033094	15.18371	5.504023
ENST00000603472.1	ENSG00000270681.1	RP11-372K14.2	2.584979	2.540954	3.6806	2.508544
ENST00000505539.1	ENSG00000213406.3	ANXA2P1	0.027953	0.386849	0	0
ENST00000507985.1	ENSG00000248611.1	RP11-158C21.3	0.046208	0	0	0.189531
ENST00000499023.7	ENSG00000171566.12	PLRG1	9.025139	11.793421	13.573116	0
ENST00000512773.1	ENSG00000171566.12	PLRG1	0.071934	1.410615	0.716841	1.118848
ENST00000503251.5	ENSG00000171566.12	PLRG1	0.201528	0.17909	0.446713	2.17732
ENST00000507125.1	ENSG00000171566.12	PLRG1	0.113894	0.668909	0.303783	0
ENST00000506918.1	ENSG00000171566.12	PLRG1	0.417632	0.322442	0.011494	0.403985
ENST00000363480.1	ENSG00000200350.1	RNU6-1285P	3.225221	6.248753	2.218446	3.269121
ENST00000512719.5	ENSG00000171566.12	PLRG1	0.606544	0.098252	0.135001	0.299471
ENST00000503751.5	ENSG00000171566.12	PLRG1	0.266311	0.220437	0.408036	0.42
ENST00000515520.1	ENSG00000171566.12	PLRG1	0.11876	0.0914	0.391063	0.088299
ENST00000497247.1	ENSG00000121210.16	TMEM131L	0.39911	0.872617	3.037079	0.916387
ENST00000502774.1	ENSG00000248208.1	WDR45P1	0.635603	0.085643	0	0.632254
ENST00000260010.6	ENSG00000137462.9	TLR2	0.682535	0.965299	1.426398	1.960896
ENST00000510572.1	ENSG00000251407.1	MTND1P22	0.054435	0	0	0
ENST00000481250.1	ENSG00000164114.19	MAP9	9.221057	1.546608	0	0
ENST00000512179.1	ENSG00000249013.1	FTH1P21	0.098493	0.155783	0	0
ENST00000569449.1	ENSG00000260244.1	RP11-588K22.2	0.075041	0.660492	7.430549	0.337565
ENST00000264424.13	ENSG00000061918.14	GUCY1B1	12.187278	47.577563	41.298387	35.643177
ENST00000503520.5	ENSG00000061918.14	GUCY1B1	0.083973	5.751511	1.275079	0
ENST00000624427.1	ENSG00000278880.1	RP11-612J15.1	1.886546	4.170817	0	1.596752
ENST00000513664.1	ENSG00000145431.11	PDGFC	2.419831	0	0	0
ENST00000510970.1	ENSG00000109738.11	GLRB	0.573503	0.449635	0	0
ENST00000624394.1	ENSG00000280140.1	RP11-597D13.2	0.090662	0.163375	0	0
ENST00000509278.5	ENSG00000164124.11	TMEM144	0.020083	0.255141	0.555354	0
ENST00000513744.5	ENSG00000164124.11	TMEM144	0.01146	9.5e-05	0	0
ENST00000502698.5	ENSG00000164124.11	TMEM144	0.111836	0.060831	0.602468	0
ENST00000514881.1	ENSG00000251429.1	AIDAP2	1.405008	0.58086	1.516735	0.662852
ENST00000682613.1	ENSG00000171503.13	ETFDH	1.040102	1.01233	0.385104	0
ENST00000682566.1	ENSG00000171503.13	ETFDH	0.718543	1.149204	0.896532	0
ENST00000683209.1	ENSG00000171503.13	ETFDH	1.589529	0.418059	1.39688	0
ENST00000607547.2	ENSG00000271817.2	U3	0.004801	0.006362	0.000109	0.706427
ENST00000683622.1	ENSG00000171503.13	ETFDH	0.239984	0.098172	0.141737	0
ENST00000504704.6	ENSG00000052795.13	FNIP2	1.708398	0.556229	0.078803	0
ENST00000383976.1	ENSG00000206703.1	RNU6-128P	0.577886	1.389135	0.646974	0.971441
ENST00000503348.1	ENSG00000248988.1	PSME2P3	0.702451	0.782462	0.918528	1.49691
ENST00000515543.1	ENSG00000249367.1	FABP5P12	0.02218	0.033574	0.226056	0
ENST00000513816.1	ENSG00000109756.9	RAPGEF2	0.206898	0.604823	0.639594	0.972795
ENST00000512056.1	ENSG00000109756.9	RAPGEF2	0.065639	0.942632	0.666624	0.808282
ENST00000502485.1	ENSG00000109756.9	RAPGEF2	0.01605	1.394259	0.427552	0
ENST00000510253.5	ENSG00000109756.9	RAPGEF2	0.00987	0.074205	0.069696	0
ENST00000505026.1	ENSG00000109756.9	RAPGEF2	0.04197	0.08841	0.127536	0
ENST00000509891.1	ENSG00000109756.9	RAPGEF2	0.971832	1.191288	0.523049	1.191235
ENST00000274054.3	ENSG00000145414.9	NAF1	4.853994	5.429838	7.439041	0
ENST00000509884.1	ENSG00000145414.9	NAF1	0.313254	0.844571	5.72106	4.080976
ENST00000508268.1	ENSG00000198498.10	TMA16	8.089323	0.076594	0.315578	12.388701
ENST00000609356.1	ENSG00000273449.1	RP11-218F10.3	0.013961	0.395153	2.716652	1.426395
ENST00000436268.2	ENSG00000177803.7	YWHAQP4	2.055219	0.836319	1.128425	1.655691
ENST00000509378.1	ENSG00000250746.1	RP11-39C10.1	2.288769	0.397276	1.103987	3.122204
ENST00000512835.1	ENSG00000248546.3	ANP32C	1.390076	3.611512	1.875623	2.575032
ENST00000513444.1	ENSG00000250227.1	TRIM60P14	0.060804	0.222645	0.198437	0.245308
ENST00000495104.1	ENSG00000244146.1	RP11-366M4.2	0.224888	0.066932	0	0.03794
ENST00000508336.1	ENSG00000248327.1	NOL8P1	0.029339	0.017799	0	0.343862
ENST00000359690.2	ENSG00000121089.4	NACA3P	68.238516	100.247679	73.326369	75.611743
ENST00000648094.1	ENSG00000250486.5	FAM218A	0.235038	0.830362	0.299787	0.460122
ENST00000494303.1	ENSG00000240674.1	RP11-366M4.1	27.171723	23.888636	0.509361	39.056705
ENST00000508621.1	ENSG00000249617.1	RP11-366M4.17	1.349851	1.1229	0.227876	3.30443
ENST00000306480.11	ENSG00000170088.14	TMEM192	1.304894	1.761465	3.109118	0
ENST00000364104.1	ENSG00000200974.1	RNU4-87P	0.946973	0	6.479974	0.147398
ENST00000505354.2	ENSG00000229894.4	GK3P	0.570426	1.21759	1.345392	1.740512
ENST00000514498.1	ENSG00000251596.1	HADHAP1	2.1741	0.653681	0.729878	1.98232
ENST00000507815.1	ENSG00000137628.18	DDX60	0.008626	0.271855	0.254604	0.302055
ENST00000513103.1	ENSG00000181381.15	DDX60L	2.700144	0.020095	0.335218	0
ENST00000491923.1	ENSG00000214676.4	RPL9P16	0.038042	0	0	0
ENST00000511682.1	ENSG00000129116.19	PALLD	0.080085	0.277753	0	0.21902
ENST00000306193.8	ENSG00000145439.12	CBR4	2.592015	2.580492	2.596812	0
ENST00000504480.5	ENSG00000145439.12	CBR4	0.016909	0.680024	0.972008	0
ENST00000515204.1	ENSG00000056050.7	HPF1	2.727733	1.141201	0.400064	12.055659
ENST00000511479.1	ENSG00000229204.3	PTGES3P3	2.197276	1.736069	1.058733	0.865116
ENST00000503181.1	ENSG00000248625.1	RP11-205M3.1	0.620401	0.170567	0.288147	0.967264
ENST00000472250.1	ENSG00000214671.4	RPL6P12	0.186973	0.521937	0.499812	0.545751
ENST00000505119.1	ENSG00000137601.17	NEK1	0.068904	0.046221	0.026865	0.329148
ENST00000506634.1	ENSG00000181359.5	HSP90AA6P	7.957405	0.445494	0.642751	10.738112
ENST00000506317.1	ENSG00000109586.12	GALNT7	0.13716	0.039456	0.098756	0.089895
ENST00000503213.1	ENSG00000109586.12	GALNT7	0.049529	0.422755	1.610002	0.665666
ENST00000515862.1	ENSG00000109586.12	GALNT7	0.049947	1.469633	2.95645	1.513019
ENST00000296503.10	ENSG00000164104.12	HMGB2	37.453248	62.564263	2.260818	76.865724
ENST00000446922.6	ENSG00000164104.12	HMGB2	11.695802	0	0	0
ENST00000438704.6	ENSG00000164104.12	HMGB2	5.417113	17.226685	209.556927	3.860041
ENST00000511316.1	ENSG00000164104.12	HMGB2	5.580742	0.823056	3.738689	38.989253
ENST00000658397.1	ENSG00000272870.3	SAP30-DT	0.033258	0.143528	0.1206	0
ENST00000666010.1	ENSG00000272870.3	SAP30-DT	2.112853	1.297923	0.261907	0
ENST00000608794.1	ENSG00000272870.3	SAP30-DT	0.017925	1.007818	0.08702	0
ENST00000609900.1	ENSG00000272870.3	SAP30-DT	0.156251	0.025801	0.078032	0.492019
ENST00000498068.1	ENSG00000242882.1	RPL5P11	8.812448	5.467688	1.453334	6.107093
ENST00000447135.2	ENSG00000234801.3	MORF4	1.558561	0.565551	0.675845	2.119812
ENST00000413691.2	ENSG00000213370.3	RANP6	3.012202	0.450984	1.414855	6.199042
ENST00000511499.5	ENSG00000164120.14	HPGD	5.432494	0.812802	2.041057	0
ENST00000509512.1	ENSG00000164120.14	HPGD	0.109012	0.072444	0.483626	0
ENST00000513552.1	ENSG00000251174.1	TSEN2P1	0.037324	0.065465	0	0
ENST00000507678.5	ENSG00000129128.13	SPCS3	7.34196	4.013471	10.268995	4.547183
ENST00000507001.1	ENSG00000129128.13	SPCS3	0.631908	0.581878	1.447657	0.864436
ENST00000472309.1	ENSG00000241877.1	RP11-84H6.1	1.186774	0.075766	0	1.186838
ENST00000608774.1	ENSG00000272646.1	RP11-188P17.2	0.761094	1.124397	0.62658	1.222807
ENST00000438320.7	ENSG00000129187.15	DCTD	19.463862	0	0	0
ENST00000608204.1	ENSG00000272744.1	RP11-367N14.3	0.07258	0	0	0.266895
ENST00000394154.2	ENSG00000213434.2	VTI1BP2	0.279955	0.289959	0.19355	0.500134
ENST00000302327.4	ENSG00000168556.7	ING2	2.523515	3.715312	0	5.545272
ENST00000516348.1	ENSG00000252157.1	RNU6-479P	0.664218	0.136229	0	0
ENST00000515328.1	ENSG00000213332.4	SLC25A5P6	0.093324	0	0	0.34377
ENST00000509857.5	ENSG00000168538.16	TRAPPC11	0.158646	0.14264	0.134998	0
ENST00000513600.5	ENSG00000168538.16	TRAPPC11	0.511827	0.588172	0.532925	0
ENST00000364563.1	ENSG00000201433.1	RNU6-335P	2.653295	0.401768	1.274915	0.577587
ENST00000511955.5	ENSG00000168538.16	TRAPPC11	0.034211	1.191454	1.057715	0
ENST00000515930.1	ENSG00000251739.1	RNU6-1053P	2.285134	0.541865	0	0.741947
ENST00000503948.1	ENSG00000227765.4	MYL12BP2	2.132654	0.570089	0	3.814813
ENST00000393593.8	ENSG00000168310.11	IRF2	20.310976	24.116315	23.282575	24.001709
ENST00000507523.5	ENSG00000168310.11	IRF2	0.085856	0	0	0
ENST00000605834.1	ENSG00000271646.1	IRF2-DT	1.726975	2.720529	3.615257	3.223721
ENST00000513481.1	ENSG00000249056.1	RP11-326I11.1	0.274494	0	0.096774	0.285791
ENST00000509538.5	ENSG00000164306.11	PRIMPOL	0.041519	0.13381	0.076229	0
ENST00000281453.10	ENSG00000151725.12	CENPU	5.678808	0	0	0
ENST00000510146.5	ENSG00000151725.12	CENPU	0.776115	0	0	0
ENST00000502461.1	ENSG00000151725.12	CENPU	0.16395	0.104054	1.481983	1.039391
ENST00000508095.1	ENSG00000151725.12	CENPU	0.028151	0.178685	0.541533	0.319955
ENST00000513001.5	ENSG00000151726.15	ACSL1	0.372354	3.708886	2.156363	0
ENST00000506741.1	ENSG00000249138.1	SLED1	0.06223	1.08414	0.681362	0.910462
ENST00000281456.11	ENSG00000151729.11	SLC25A4	1.482456	3.086186	0	0
ENST00000458385.7	ENSG00000164323.14	CFAP97	7.247465	19.494514	5.885158	0
ENST00000296775.7	ENSG00000164323.14	CFAP97	0.066438	0.347164	0.0638	0
ENST00000513433.1	ENSG00000109762.16	SNX25	0.111609	0.00449	0.114229	1.098775
ENST00000384502.1	ENSG00000207231.1	Y_RNA	0.655929	1.522052	0.00789	2.29008
ENST00000494861.2	ENSG00000242169.2	RP11-219G10.1	20.201195	2.105467	2.242147	9.34191
ENST00000504731.1	ENSG00000180015.12	RP11-756P10.3	3.913482	5.129126	4.374371	5.507883
ENST00000624757.1	ENSG00000278974.1	RP11-756P10.6	3.468182	6.377225	3.455879	5.647142
ENST00000506915.1	ENSG00000205100.2	HSP90AA4P	1.922224	0.419401	0.350599	3.835179
ENST00000226798.9	ENSG00000109536.12	FRG1	7.308706	18.660358	22.772459	18.167315
ENST00000630918.1	ENSG00000281591.1	DBET	0.006307	0	0	0.039533
ENST00000571193.2	ENSG00000261914.2	RPL23AP84	0.122138	0.200966	0.09871	0.419753
ENST00000441693.2	ENSG00000164366.4	CCDC127	0.772674	0.282654	0.807184	1.531802
ENST00000509420.5	ENSG00000073578.17	SDHA	0.292769	2.780001	0.330583	0
ENST00000514027.5	ENSG00000073578.17	SDHA	7.36535	5.494904	1.345165	22.581981
ENST00000511810.5	ENSG00000073578.17	SDHA	1.268561	4.29545	8.886846	1.421285
ENST00000507266.1	ENSG00000073578.17	SDHA	0.4255	0.003326	0.875132	1.191899
ENST00000512642.1	ENSG00000248925.1	CTD-2083E4.6	0.308536	0	0	0
ENST00000515587.1	ENSG00000249915.8	PDCD6	0.699348	1.268722	1.406849	0.553783
ENST00000264933.9	ENSG00000249915.8	PDCD6	9.724416	4.917748	0	44.67774
ENST00000505221.5	ENSG00000249915.8	PDCD6	0.037436	1.542565	0	0
ENST00000507528.5	ENSG00000249915.8	PDCD6	5.275689	15.571997	0	0
ENST00000512466.1	ENSG00000249915.8	PDCD6	0.03734	0.863879	2.045943	1.680887
ENST00000515583.1	ENSG00000214278.4	CTD-2228K2.2	0.029518	0	0	0
ENST00000623673.1	ENSG00000221990.5	EXOC3-AS1	0.216175	0.820492	0	0.723884
ENST00000315013.9	ENSG00000180104.16	EXOC3	8.208984	4.042387	0	0
ENST00000510028.1	ENSG00000180104.16	EXOC3	0.677643	0.260182	0.290814	0.691348
ENST00000511015.1	ENSG00000180104.16	EXOC3	0.360924	0.199175	0.800521	0.503559
